Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
78,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0149, 0.0079, 0.0037,-0.0009, 0.0025, 0.032 ,-0.0171, 0.0131,-0.0345,
   0.0081]]","[ 30.8401, -8.5414, -6.2354, -1.6886,-20.3676,  6.9684,  0.6586,  1.9015,
   3.6446, -7.2448]","[1.0000e+00,7.8857e-18,7.9124e-17,7.4642e-15,5.7646e-23,4.2921e-11,
 7.8047e-14,2.7047e-13,1.5458e-12,2.8838e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.4822e-11, 7.8857e-18, 7.9124e-17, 7.4642e-15, 5.7646e-23, 4.2921e-11,
  7.8047e-14, 2.7047e-13, 1.5458e-12, 2.8838e-17]","[[-1.0851e-04,-4.0830e-03,-3.0485e-03, 2.0805e-05, 1.4077e-03,-1.2245e-02,
  -3.0907e-04, 6.1701e-04, 2.7646e-02,-9.8972e-03]]"
79,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.015 , 0.0074, 0.0034,-0.0009, 0.0027, 0.0311,-0.0173, 0.0134,-0.0319,
   0.007 ]]","[ 31.0451, -8.053 , -5.7841, -1.7168,-20.5152,  8.6544,  0.8353,  1.6851,
  -0.3116, -5.9039]","[1.0000e+00,1.0469e-17,1.0122e-16,5.9117e-15,4.0520e-23,1.8873e-10,
 7.5866e-14,1.7746e-13,2.4098e-14,8.9793e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.8901e-10, 1.0469e-17, 1.0122e-16, 5.9117e-15, 4.0520e-23, 1.8873e-10,
  7.5866e-14, 1.7746e-13, 2.4098e-14, 8.9793e-17]","[[ 0.0012, 0.005 , 0.0031, 0.0001,-0.0017, 0.0088, 0.0014,-0.0028,-0.0256,
   0.0105]]"
80,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.015 , 0.0081, 0.0039,-0.0008, 0.0025, 0.0328,-0.0172, 0.0133,-0.0361,
   0.0085]]","[ 30.8845, -8.7113, -6.3263, -1.6756,-20.2804,  6.6976,  0.7317,  1.9313,
   4.2555, -7.5718]","[1.0000e+00,6.3642e-18,6.9109e-17,7.2332e-15,6.0169e-23,3.1315e-11,
 8.0312e-14,2.6656e-13,2.7238e-12,1.9889e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.4393e-11, 6.3642e-18, 6.9109e-17, 7.2332e-15, 6.0169e-23, 3.1315e-11,
  8.0312e-14, 2.6656e-13, 2.7238e-12, 1.9889e-17]","[[-0.0006,-0.0067,-0.0044,-0.0009, 0.0016,-0.0164,-0.001 , 0.0012, 0.0417,
  -0.0145]]"
81,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0151, 0.0071, 0.0033,-0.0009, 0.0028, 0.0309,-0.0173, 0.0138,-0.0311,
   0.0065]]","[ 31.2501, -7.9147, -5.6613, -1.5968,-20.4113,  9.1185,  1.0549,  1.6091,
  -1.9311, -5.5821]","[1.0000e+00,9.7941e-18,9.3238e-17,5.4297e-15,3.6622e-23,2.4455e-10,
 7.6987e-14,1.3399e-13,3.8867e-15,1.0093e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.4477e-10, 9.7941e-18, 9.3238e-17, 5.4297e-15, 3.6622e-23, 2.4455e-10,
  7.6987e-14, 1.3399e-13, 3.8867e-15, 1.0093e-16]","[[ 0.0013, 0.0096, 0.0059, 0.0009,-0.0026, 0.0186, 0.0014,-0.0045,-0.0504,
   0.0197]]"
82,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-1.4721e-02, 9.4286e-03, 4.4648e-03, 6.0839e-05, 2.6348e-03, 3.4513e-02,
  -1.6921e-02, 1.3762e-02,-4.3394e-02, 1.0172e-02]]","[ 31.0531, -9.2547, -6.6901, -1.6471,-20.0594,  5.3671,  0.9577,  2.0889,
   6.9522, -8.8323]","[1.0000e+00,3.1228e-18,4.0583e-17,6.2876e-15,6.3410e-23,6.9937e-12,
 8.5063e-14,2.6364e-13,3.4130e-11,4.7646e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.1479e-11, 3.1228e-18, 4.0583e-17, 6.2876e-15, 6.3410e-23, 6.9937e-12,
  8.5063e-14, 2.6364e-13, 3.4130e-11, 4.7646e-18]","[[-3.7441e-03,-2.2880e-02,-1.1938e-02,-9.3160e-03, 1.3199e-03,-3.6169e-02,
  -3.7440e-03,-3.9304e-05, 1.2333e-01,-3.6817e-02]]"
83,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0148, 0.0075, 0.0036, 0.0001, 0.0037, 0.0301,-0.0168, 0.015 ,-0.0336,
   0.0051]]","[ 32.2404, -6.7835, -4.9242, -0.3455,-20.0552, 11.1323,  1.7468,  1.9568,
 -11.3288, -3.7037]","[1.0000e+00,1.1275e-17,7.2380e-17,7.0484e-15,1.9422e-23,6.8054e-10,
 5.7118e-14,7.0467e-14,1.1971e-19,2.4528e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.8067e-10, 1.1275e-17, 7.2380e-17, 7.0484e-15, 1.9422e-23, 6.8054e-10,
  5.7118e-14, 7.0467e-14, 1.1971e-19, 2.4528e-16]","[[ 0.0004, 0.0198, 0.0085,-0.0004,-0.0111, 0.0438,-0.0008,-0.0129,-0.0984,
   0.0511]]"
84,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0148, 0.0092, 0.0047,-0.0007, 0.0013, 0.0352,-0.0171, 0.0122,-0.0421,
   0.0121]]","[ 32.3109, -9.6027, -6.3854, -0.157 ,-18.4168,  2.6649,  2.1082,  3.5844,
   5.8236,-11.9948]","[1.0000e+00,6.2681e-19,1.5646e-17,7.9318e-15,9.3158e-23,1.3333e-13,
 7.6408e-14,3.3437e-13,3.1382e-12,5.7318e-20]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.6902e-12, 6.2681e-19, 1.5646e-17, 7.9318e-15, 9.3158e-23, 1.3333e-13,
  7.6408e-14, 3.3437e-13, 3.1382e-12, 5.7318e-20]","[[ 0.0008,-0.017 ,-0.0104, 0.0079, 0.0241,-0.0512, 0.0026, 0.0281, 0.0858,
  -0.0707]]"
85,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0149, 0.0076, 0.0038, 0.0005, 0.005 , 0.0322,-0.0171, 0.0174,-0.0336,
  -0.001 ]]","[ 32.3867, -7.7057, -4.8444, -1.7879,-21.3031, 11.1405,  1.8669, -0.4717,
  -6.839 , -2.5069]","[1.0000e+00,3.8736e-18,6.7725e-17,1.4394e-15,4.8176e-24,5.9277e-10,
 5.5646e-14,5.3676e-15,9.2148e-18,7.0129e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.9283e-10, 3.8736e-18, 6.7725e-17, 1.4394e-15, 4.8176e-24, 5.9277e-10,
  5.5646e-14, 5.3676e-15, 9.2148e-18, 7.0129e-16]","[[ 0.0007, 0.0154, 0.0085,-0.012 ,-0.037 , 0.03  ,-0.0005,-0.0515,-0.0851,
   0.1313]]"
86,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0144, 0.0107, 0.0057, 0.0011, 0.0011, 0.0367,-0.0164, 0.0126,-0.0461,
   0.0091]]","[ 32.4054, -9.8321, -6.344 ,  0.1442,-15.8353,  5.3512,  2.1698,  6.3768,
   8.1199,-22.6205]","[1.0000e+00,4.5342e-19,1.4837e-17,9.7527e-15,1.1203e-21,1.7805e-12,
 7.3939e-14,4.9649e-12,2.8375e-11,1.2663e-24]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.5204e-11, 4.5342e-19, 1.4837e-17, 9.7527e-15, 1.1203e-21, 1.7805e-12,
  7.3939e-14, 4.9649e-12, 2.8375e-11, 1.2663e-24]","[[-0.0047,-0.0307,-0.0187,-0.0057, 0.0392,-0.0442,-0.0068, 0.048 , 0.1247,
  -0.1012]]"
87,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0151, 0.0076, 0.0034, 0.0002, 0.002 , 0.0329,-0.0166, 0.0145,-0.037 ,
   0.0082]]","[ 33.7981, -6.657 , -3.5732,  0.873 ,-20.4435, 12.2852,  3.2969, -0.4385,
  -9.7673, -9.4384]","[1.0000e+00,2.6952e-18,5.8863e-17,5.0212e-15,2.7743e-24,4.5398e-10,
 5.6686e-14,1.3528e-15,1.2016e-19,1.6696e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.5405e-10, 2.6952e-18, 5.8863e-17, 5.0212e-15, 2.7743e-24, 4.5398e-10,
  5.6686e-14, 1.3528e-15, 1.2016e-19, 1.6696e-19]","[[ 0.0066, 0.0304, 0.0232, 0.0087,-0.0091, 0.0379, 0.0028,-0.0192,-0.0907,
   0.0095]]"
88,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.015 , 0.0096, 0.005 , 0.0003, 0.0022, 0.0368,-0.0174, 0.0151,-0.047 ,
   0.0105]]","[ 32.5262,-10.96  , -7.4135, -0.2727,-19.2901,  4.9351,  3.0432,  2.013 ,
   6.1417,-10.7877]","[1.0000e+00,1.3008e-19,4.5127e-18,5.6970e-15,3.1368e-23,1.0408e-12,
 1.5693e-13,5.6015e-14,3.4785e-12,1.5454e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.7380e-12, 1.3008e-19, 4.5127e-18, 5.6970e-15, 3.1368e-23, 1.0408e-12,
  1.5693e-13, 5.6015e-14, 3.4785e-12, 1.5454e-19]","[[-0.0007,-0.0201,-0.0165,-0.0005,-0.0015,-0.0389, 0.0078,-0.0055, 0.0993,
  -0.0235]]"
89,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-1.5395e-02, 7.9018e-03, 3.8705e-03,-7.0656e-05, 2.4172e-03, 3.5014e-02,
  -1.7284e-02, 1.5518e-02,-4.0386e-02, 8.4143e-03]]","[ 32.9741, -8.7505, -4.99  , -0.3182,-18.9033, 11.0663,  1.9752,  2.6953,
  -8.4005, -7.413 ]","[1.0000e+00,7.5726e-19,3.2540e-17,3.4783e-15,2.9508e-23,3.0590e-10,
 3.4463e-14,7.0814e-14,1.0746e-18,2.8848e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.0601e-10, 7.5726e-19, 3.2540e-17, 3.4783e-15, 2.9508e-23, 3.0590e-10,
  3.4463e-14, 7.0814e-14, 1.0746e-18, 2.8848e-18]","[[ 0.0037, 0.0175, 0.0113, 0.0032,-0.0024, 0.0175,-0.0015,-0.0046,-0.0657,
   0.021 ]]"
90,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0154, 0.0086, 0.0047,-0.0002, 0.0019, 0.0366,-0.0177, 0.0151,-0.0438,
   0.01  ]]","[ 32.207 ,-11.1807, -6.9723, -0.7628,-18.6463,  7.529 ,  2.4477,  3.0985,
   2.8291,-10.6139]","[1.0000e+00,1.4355e-19,9.6528e-18,4.8020e-15,8.2173e-23,1.9165e-11,
 1.1905e-13,2.2822e-13,1.7432e-13,2.5301e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.9692e-11, 1.4355e-19, 9.6528e-18, 4.8020e-15, 8.2173e-23, 1.9165e-11,
  1.1905e-13, 2.2822e-13, 1.7432e-13, 2.5301e-19]","[[ 0.0005,-0.0072,-0.0085, 0.0008, 0.0048,-0.0163, 0.0037, 0.0044, 0.0338,
  -0.0162]]"
91,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0156, 0.0083, 0.0047,-0.0001, 0.002 , 0.0361,-0.0177, 0.0154,-0.0428,
   0.0096]]","[ 32.153 ,-10.3258, -5.7539, -0.9056,-19.1713,  9.8912,  1.9526,  2.2973,
  -1.8214, -8.3808]","[1.0000e+00,3.5618e-19,3.4452e-17,4.3937e-15,5.1303e-23,2.1469e-10,
 7.6578e-14,1.0809e-13,1.7582e-15,2.4910e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1488e-10, 3.5618e-19, 3.4452e-17, 4.3937e-15, 5.1303e-23, 2.1469e-10,
  7.6578e-14, 1.0809e-13, 1.7582e-15, 2.4910e-18]","[[ 1.0171e-03, 3.2659e-03, 5.8113e-04,-8.9965e-05,-8.1581e-04, 4.9385e-03,
   5.6960e-04,-3.6586e-03,-1.0077e-02, 4.2693e-03]]"
92,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0156, 0.0082, 0.0047,-0.0004, 0.0019, 0.0366,-0.0179, 0.0155,-0.0429,
   0.0099]]","[ 32.0083,-10.6697, -5.8362, -0.7976,-19.1115,  8.661 ,  1.9972,  2.6879,
  -0.0965, -8.9074]","[1.0000e+00,2.9186e-19,3.6674e-17,5.6570e-15,6.2943e-23,7.2508e-11,
 9.2545e-14,1.8463e-13,1.1404e-14,1.7003e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-7.2802e-11, 2.9186e-19, 3.6674e-17, 5.6570e-15, 6.2943e-23, 7.2508e-11,
  9.2545e-14, 1.8463e-13, 1.1404e-14, 1.7003e-18]","[[ 7.8832e-04, 8.5136e-04,-8.0988e-05, 2.1641e-03, 1.1971e-03,-4.3160e-03,
   1.4905e-03,-8.7734e-04, 1.3482e-03,-2.5653e-03]]"
93,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0157, 0.0081, 0.0047,-0.0003, 0.0019, 0.0367,-0.0179, 0.0157,-0.043 ,
   0.0098]]","[ 31.8957,-10.7292, -5.8258, -1.116 ,-19.2761,  9.0183,  1.8323,  2.7165,
  -0.0969, -8.4835]","[1.0000e+00,3.0776e-19,4.1470e-17,4.6043e-15,5.9750e-23,1.1600e-10,
 8.7820e-14,2.1262e-13,1.2758e-14,2.9076e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1632e-10, 3.0776e-19, 4.1470e-17, 4.6043e-15, 5.9750e-23, 1.1600e-10,
  8.7820e-14, 2.1262e-13, 1.2758e-14, 2.9076e-18]","[[ 0.0005, 0.0007, 0.0002,-0.0009,-0.0003,-0.001 , 0.0008,-0.0014, 0.0013,
   0.0002]]"
94,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0157, 0.0081, 0.0047,-0.0003, 0.0019, 0.0369,-0.018 , 0.0157,-0.0432,
   0.0099]]","[ 31.8507,-10.7715, -5.8536, -0.9487,-19.2648,  8.8293,  1.785 ,  2.8179,
  -0.0718, -8.4371]","[1.0000e+00,3.0859e-19,4.2189e-17,5.6934e-15,6.3211e-23,1.0045e-10,
 8.7622e-14,2.4614e-13,1.3685e-14,3.1860e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0080e-10, 3.0859e-19, 4.2189e-17, 5.6934e-15, 6.3211e-23, 1.0045e-10,
  8.7622e-14, 2.4614e-13, 1.3685e-14, 3.1860e-18]","[[ 3.7569e-04, 5.3484e-04,-8.9495e-05, 6.5960e-04,-3.7949e-05,-2.5217e-03,
   8.2257e-04,-8.5814e-04, 1.3985e-03,-2.8397e-04]]"
