Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
60,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0247, 0.0078, 0.0051, 0.0011, 0.0034, 0.0299,-0.0091, 0.0113,-0.0329,
   0.0082]]","[ 3.6508e+01,-1.1971e+01,-4.9590e+00, 2.7385e-02,-1.2938e+01, 6.3196e+00,
  3.1228e+00,-6.1806e+00,-5.8547e+00,-3.4809e+00]","[1.0000e+00,8.8284e-22,9.7995e-19,1.4347e-16,3.3557e-22,7.7521e-14,
 3.1703e-15,2.8886e-19,4.0013e-19,4.2969e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.0824e-14, 8.8284e-22, 9.7995e-19, 1.4347e-16, 3.3557e-22, 7.7521e-14,
  3.1703e-15, 2.8886e-19, 4.0013e-19, 4.2969e-18]","[[ 1.5658e-03, 5.9846e-03, 6.0013e-03,-4.1258e-05,-2.4656e-03, 8.5292e-03,
   1.5837e-03,-3.2006e-03,-2.8010e-02, 1.0052e-02]]"
61,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0247, 0.0087, 0.006 , 0.0013, 0.0031, 0.0318,-0.0089, 0.0112,-0.038 ,
   0.0097]]","[ 36.392 ,-12.7799, -5.9809,  0.0727,-12.5988,  4.3224,  2.9904, -5.9027,
  -0.7555, -5.1667]","[1.0000e+00,4.4149e-22,3.9600e-19,1.6855e-16,5.2914e-22,1.1812e-14,
 3.1180e-15,4.2820e-19,7.3631e-17,8.9390e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.5099e-14, 4.4149e-22, 3.9600e-19, 1.6855e-16, 5.2914e-22, 1.1812e-14,
  3.1180e-15, 4.2820e-19, 7.3631e-17, 8.9390e-19]","[[ 0.0007,-0.0086,-0.0092,-0.0013, 0.0026,-0.0184,-0.0021, 0.001 , 0.0511,
  -0.0157]]"
62,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0249, 0.0076, 0.0047, 0.0012, 0.0035, 0.0294,-0.0091, 0.0117,-0.032 ,
   0.0077]]","[ 36.5668,-11.7157, -4.6286,  0.1627,-12.8812,  6.9069,  3.463 , -6.2022,
  -7.9374, -3.1414]","[1.0000e+00,1.0744e-21,1.2855e-18,1.5485e-16,3.3495e-22,1.3148e-13,
 4.1994e-15,2.6648e-19,4.6996e-20,5.6875e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3589e-13, 1.0744e-21, 1.2855e-18, 1.5485e-16, 3.3495e-22, 1.3148e-13,
  4.1994e-15, 2.6648e-19, 4.6996e-20, 5.6875e-18]","[[ 0.0011, 0.0106, 0.0124, 0.0002,-0.0042, 0.0239, 0.002 ,-0.0053,-0.0605,
   0.0197]]"
63,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0248, 0.0102, 0.0073, 0.0024, 0.0032, 0.0337,-0.0085, 0.0117,-0.0471,
   0.012 ]]","[ 36.6083,-13.2142, -6.7132,  0.247 ,-12.2951,  2.0903,  3.2754, -5.6331,
   2.7678, -6.5404]","[1.0000e+00,2.3033e-22,1.5337e-19,1.6163e-16,5.7749e-22,1.0211e-15,
 3.3399e-15,4.5165e-19,2.0104e-15,1.8229e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.6613e-15, 2.3033e-22, 1.5337e-19, 1.6163e-16, 5.7749e-22, 1.0211e-15,
  3.3399e-15, 4.5165e-19, 2.0104e-15, 1.8229e-19]","[[-0.0004,-0.0262,-0.0253,-0.0112, 0.0036,-0.0431,-0.0069, 0.0003, 0.1514,
  -0.0421]]"
64,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0246, 0.0085, 0.0049, 0.0024, 0.0052, 0.03  ,-0.0085, 0.0134,-0.0373,
   0.006 ]]","[ 37.0939,-10.4023, -2.9322,  1.7591,-12.6147,  8.7521,  4.4974, -5.914 ,
 -18.8671, -0.7792]","[1.0000e+00,2.3587e-21,4.1392e-18,4.5112e-16,2.5814e-22,4.9131e-13,
 6.9749e-15,2.0986e-19,4.9712e-25,3.5640e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.9871e-13, 2.3587e-21, 4.1392e-18, 4.5112e-16, 2.5814e-22, 4.9131e-13,
  6.9749e-15, 2.0986e-19, 4.9712e-25, 3.5640e-17]","[[-0.002 , 0.0168, 0.0239,-0.0002,-0.0202, 0.0366, 0.0008,-0.0166,-0.0984,
   0.0594]]"
65,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0251, 0.0087, 0.0064, 0.0005,-0.0003, 0.0343,-0.0091, 0.0098,-0.0397,
   0.0145]]","[ 37.9576,-12.764 , -6.871 ,  1.9128, -9.6684,  1.4858,  4.5235, -3.7945,
  -1.7033,-10.4855]","[1.0000e+00,9.3733e-23,3.3975e-20,2.2178e-16,2.0716e-21,1.4471e-16,
 3.0181e-15,7.3667e-19,5.9631e-18,9.1500e-22]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.3307e-15, 9.3733e-23, 3.3975e-20, 2.2178e-16, 2.0716e-21, 1.4471e-16,
  3.0181e-15, 7.3667e-19, 5.9631e-18, 9.1500e-22]","[[ 0.0048,-0.0014,-0.0151, 0.0186, 0.0547,-0.0426, 0.0055, 0.0358, 0.0242,
  -0.0845]]"
66,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0249, 0.0084, 0.0066, 0.0026, 0.0074, 0.0325,-0.0091, 0.0157,-0.0369,
  -0.0024]]","[ 37.0836,-12.5517, -4.6125, -1.1832,-16.7934,  8.3746,  3.6634, -8.8808,
  -5.1983,  0.6912]","[1.0000e+00,2.7777e-22,7.7916e-19,2.4041e-17,3.9952e-24,3.4030e-13,
 3.0605e-15,1.0913e-20,4.3375e-19,1.5668e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.4350e-13, 2.7777e-22, 7.7916e-19, 2.4041e-17, 3.9952e-24, 3.4030e-13,
  3.0605e-15, 1.0913e-20, 4.3375e-19, 1.5668e-16]","[[-1.7147e-03, 2.7216e-03,-1.6341e-03,-2.0956e-02,-7.6816e-02, 1.7295e-02,
  -1.4232e-04,-5.8796e-02,-2.8298e-02, 1.6834e-01]]"
67,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0247, 0.0092, 0.0075, 0.0024,-0.0018, 0.0353,-0.008 , 0.0119,-0.0395,
   0.0078]]","[ 37.947 ,-12.8048, -4.4411,  2.1196, -6.0494,  5.0292,  3.9398, -1.0597,
  -0.1223,-23.9653]","[1.0000e+00,9.0950e-23,3.9002e-19,2.7566e-16,7.8097e-20,5.0581e-15,
 1.7016e-15,1.1471e-17,2.9292e-17,1.2938e-27]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.8834e-15, 9.0950e-23, 3.9002e-19, 2.7566e-16, 7.8097e-20, 5.0581e-15,
  1.7016e-15, 1.1471e-17, 2.9292e-17, 1.2938e-27]","[[-0.002 ,-0.0077,-0.0091, 0.0024, 0.0919,-0.0276,-0.0103, 0.0374, 0.0263,
  -0.1012]]"
68,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0253, 0.0087, 0.0063, 0.0022, 0.0019, 0.0332,-0.0099, 0.012 ,-0.039 ,
   0.0098]]","[ 38.783 ,-11.8809, -3.1277,  1.6007,-18.6375,  9.0529,  5.3613, -6.1825,
  -3.5948,-10.7817]","[1.0000e+00,9.9303e-23,6.2868e-19,7.1113e-17,1.1550e-25,1.2257e-13,
 3.0559e-15,2.9629e-20,3.9407e-19,2.9807e-22]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2568e-13, 9.9303e-23, 6.2868e-19, 7.1113e-17, 1.1550e-25, 1.2257e-13,
  3.0559e-15, 2.9629e-20, 3.9407e-19, 2.9807e-22]","[[ 0.0057, 0.0046, 0.0115, 0.0015,-0.0369, 0.0208, 0.0183,-0.0007,-0.0045,
  -0.0203]]"
69,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0258, 0.0085, 0.0062, 0.0014, 0.0018, 0.0343,-0.0097, 0.0127,-0.0399,
   0.0105]]","[ 37.7512,-12.3632, -4.5332,  1.7343,-13.1332,  5.3143,  2.6123, -6.2676,
  -2.5308, -7.9912]","[1.0000e+00,1.7204e-22,4.3266e-19,2.2808e-16,7.9654e-23,8.1815e-15,
 5.4875e-16,7.6362e-20,3.2046e-18,1.3626e-20]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.8818e-15, 1.7204e-22, 4.3266e-19, 2.2808e-16, 7.9654e-23, 8.1815e-15,
  5.4875e-16, 7.6362e-20, 3.2046e-18, 1.3626e-20]","[[ 0.0049, 0.0023, 0.0016, 0.0084, 0.0008,-0.0111,-0.0022,-0.0065, 0.0089,
  -0.0072]]"
70,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.026 , 0.0083, 0.006 , 0.0016, 0.002 , 0.0343,-0.0097, 0.0131,-0.0401,
   0.0106]]","[ 36.7245,-12.5849, -4.7424,  0.4808,-13.2627,  6.726 ,  3.1867, -5.4864,
  -3.4746, -6.9742]","[1.0000e+00,3.8474e-22,9.7982e-19,1.8178e-16,1.9536e-22,9.3711e-14,
 2.7209e-15,4.6560e-19,3.4812e-18,1.0516e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.6589e-14, 3.8474e-22, 9.7982e-19, 1.8178e-16, 1.9536e-22, 9.3711e-14,
  2.7209e-15, 4.6560e-19, 3.4812e-18, 1.0516e-19]","[[ 0.0023, 0.0022, 0.0012,-0.0017,-0.0013, 0.0007, 0.0003,-0.0042, 0.0015,
  -0.0009]]"
71,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0261, 0.0081, 0.006 , 0.0014, 0.002 , 0.0346,-0.0098, 0.0133,-0.0403,
   0.0107]]","[ 36.3091,-12.7996, -4.9142,  0.7592,-13.1806,  6.2715,  3.2728, -5.0068,
  -3.4094, -6.7091]","[1.0000e+00,4.7031e-22,1.2501e-18,3.6381e-16,3.2130e-22,9.0122e-14,
 4.4929e-15,1.1396e-18,5.6297e-18,2.0769e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.5035e-14, 4.7031e-22, 1.2501e-18, 3.6381e-16, 3.2130e-22, 9.0122e-14,
  4.4929e-15, 1.1396e-18, 5.6297e-18, 2.0769e-19]","[[ 1.0461e-03, 1.2667e-03,-1.0070e-05, 1.5352e-03,-6.5907e-04,-3.2270e-03,
   1.2042e-03,-1.9372e-03, 2.2683e-03,-1.4871e-03]]"
72,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0262, 0.0081, 0.006 , 0.0015, 0.0021, 0.0347,-0.0099, 0.0134,-0.0405,
   0.0108]]","[ 36.1806,-12.9148, -4.931 ,  0.5169,-13.1808,  6.4791,  3.1545, -4.8522,
  -3.4635, -6.3958]","[1.0000e+00,4.7657e-22,1.3979e-18,3.2469e-16,3.6528e-22,1.2613e-13,
 4.5392e-15,1.5125e-18,6.0644e-18,3.2309e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3078e-13, 4.7657e-22, 1.3979e-18, 3.2469e-16, 3.6528e-22, 1.2613e-13,
  4.5392e-15, 1.5125e-18, 6.0644e-18, 3.2309e-19]","[[ 0.0007, 0.0009, 0.0001,-0.0006,-0.0006,-0.001 , 0.0005,-0.0014, 0.0019,
  -0.0005]]"
73,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0263, 0.008 , 0.006 , 0.0014, 0.0021, 0.0349,-0.0099, 0.0135,-0.0407,
   0.0108]]","[ 36.1188,-12.9881, -4.9748,  0.6037,-13.1816,  6.3042,  3.1605, -4.7697,
  -3.4512, -6.2289]","[1.0000e+00,4.7114e-22,1.4233e-18,3.7670e-16,3.8826e-22,1.1264e-13,
 4.8576e-15,1.7474e-18,6.5310e-18,4.0612e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1791e-13, 4.7114e-22, 1.4233e-18, 3.7670e-16, 3.8826e-22, 1.1264e-13,
  4.8576e-15, 1.7474e-18, 6.5310e-18, 4.0612e-19]","[[ 6.2634e-04, 6.2248e-04,-5.4775e-05, 5.3942e-04,-4.1843e-04,-2.3448e-03,
   6.8653e-04,-1.0464e-03, 1.8805e-03,-4.9082e-04]]"
74,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0263, 0.008 , 0.006 , 0.0014, 0.0022, 0.0351,-0.01  , 0.0136,-0.0409,
   0.0109]]","[ 36.0832,-13.0356, -4.9907,  0.5086,-13.1983,  6.3598,  3.1209, -4.7393,
  -3.4402, -6.0754]","[1.0000e+00,4.6556e-22,1.4515e-18,3.5493e-16,3.9565e-22,1.2339e-13,
 4.8379e-15,1.8663e-18,6.8421e-18,4.9063e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2856e-13, 4.6556e-22, 1.4515e-18, 3.5493e-16, 3.9565e-22, 1.2339e-13,
  4.8379e-15, 1.8663e-18, 6.8421e-18, 4.9063e-19]","[[ 6.1625e-04, 4.6115e-04, 4.0218e-05,-1.6336e-04,-3.7271e-04,-1.6406e-03,
   4.5694e-04,-9.4991e-04, 1.7752e-03,-2.2319e-04]]"
75,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0264, 0.0079, 0.006 , 0.0014, 0.0022, 0.0353,-0.01  , 0.0137,-0.041 ,
   0.0109]]","[ 36.0489,-13.0668, -5.0214,  0.5251,-13.2135,  6.2954,  3.1201, -4.7171,
  -3.4083, -5.9694]","[1.0000e+00,4.6703e-22,1.4569e-18,3.7344e-16,4.0328e-22,1.1974e-13,
 5.0027e-15,1.9749e-18,7.3112e-18,5.6454e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2523e-13, 4.6703e-22, 1.4569e-18, 3.7344e-16, 4.0328e-22, 1.1974e-13,
  5.0027e-15, 1.9749e-18, 7.3112e-18, 5.6454e-19]","[[ 6.0111e-04, 3.5604e-04,-1.2989e-05, 1.7970e-04,-3.0336e-04,-2.0572e-03,
   5.2187e-04,-8.3834e-04, 1.7873e-03,-2.3412e-04]]"
76,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0264, 0.0079, 0.006 , 0.0014, 0.0022, 0.0355,-0.0101, 0.0138,-0.0412,
   0.0109]]","[ 36.0167,-13.0881, -5.045 ,  0.4866,-13.2301,  6.3036,  3.1041, -4.7064,
  -3.3754, -5.8732]","[1.0000e+00,4.7212e-22,1.4693e-18,3.7109e-16,4.0961e-22,1.2467e-13,
 5.0844e-15,2.0616e-18,7.8026e-18,6.4189e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3012e-13, 4.7212e-22, 1.4693e-18, 3.7109e-16, 4.0961e-22, 1.2467e-13,
  5.0844e-15, 2.0616e-18, 7.8026e-18, 6.4189e-19]","[[ 6.0069e-04, 2.8562e-04, 1.9059e-05,-2.4599e-05,-2.8454e-04,-1.8340e-03,
   4.4831e-04,-8.0256e-04, 1.7397e-03,-1.4772e-04]]"
