Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
59,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0121, 0.0091, 0.0011, 0.0017, 0.0029, 0.0217,-0.012 , 0.0115,-0.0295,
   0.0056]]","[ 24.3494, -8.7854, -2.72  ,  1.4089,-12.1314,  5.7405, -0.2269, -0.0752,
  -3.2851, -5.0792]","[1.0000e+00,4.0714e-15,1.7537e-12,1.0891e-10,1.4342e-16,8.2843e-09,
 2.1217e-11,2.4692e-11,9.9652e-13,1.6570e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.4421e-09, 4.0714e-15, 1.7537e-12, 1.0891e-10, 1.4342e-16, 8.2843e-09,
  2.1217e-11, 2.4692e-11, 9.9652e-13, 1.6570e-13]","[[ 9.3481e-04, 6.4059e-03, 5.6022e-03,-1.6818e-03,-1.2426e-03, 2.2562e-02,
   3.1614e-05,-2.4696e-03,-4.2006e-02, 1.1864e-02]]"
60,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0119, 0.0108, 0.0022, 0.0022, 0.003 , 0.0258,-0.0118, 0.0116,-0.0401,
   0.0082]]","[ 24.3052, -9.665 , -3.7004,  1.7206,-11.9565,  1.3015, -0.0573,  0.0806,
   4.2165, -7.0497]","[1.0000e+00,1.7657e-15,6.8759e-13,1.5547e-10,1.7854e-16,1.0223e-10,
 2.6272e-11,3.0158e-11,1.8862e-09,2.4139e-14]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.2010e-09, 1.7657e-15, 6.8759e-13, 1.5547e-10, 1.7854e-16, 1.0223e-10,
  2.6272e-11, 3.0158e-11, 1.8862e-09, 2.4139e-14]","[[-0.0026,-0.0168,-0.0114,-0.0055,-0.0006,-0.0405,-0.0023,-0.0012, 0.1066,
  -0.0257]]"
61,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0118, 0.0093, 0.0012, 0.0026, 0.0036, 0.0199,-0.0116, 0.0125,-0.0303,
   0.0045]]","[ 25.2688, -7.7997, -2.0614,  2.2063,-11.7435,  7.7585,  0.4883,  0.1126,
 -11.546 , -3.4887]","[1.0000e+00,4.3506e-15,1.3510e-12,9.6403e-11,8.4286e-17,2.4853e-08,
 1.7297e-11,1.1880e-11,1.0269e-16,3.2418e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.4980e-08, 4.3506e-15, 1.3510e-12, 9.6403e-11, 8.4286e-17, 2.4853e-08,
  1.7297e-11, 1.1880e-11, 1.0269e-16, 3.2418e-13]","[[-0.0004, 0.0142, 0.0096,-0.0039,-0.0059, 0.0585,-0.0019,-0.0091,-0.098 ,
   0.0369]]"
62,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0117, 0.0118, 0.0029, 0.0018, 0.0028, 0.0271,-0.0116, 0.0117,-0.0448,
   0.0101]]","[ 25.5896, -9.8121, -3.7107,  2.9551,-10.918 , -3.2162,  1.0578,  1.1934,
   5.5591, -9.5026]","[1.0000e+00,4.2193e-16,1.8837e-13,1.4790e-10,1.3962e-16,3.0889e-13,
 2.2181e-11,2.5401e-11,1.9993e-09,5.7500e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1953e-09, 4.2193e-16, 1.8837e-13, 1.4790e-10, 1.3962e-16, 3.0889e-13,
  2.2181e-11, 2.5401e-11, 1.9993e-09, 5.7500e-16]","[[-7.1523e-04,-2.4554e-02,-1.6739e-02, 8.1846e-03, 7.6801e-03,-7.1248e-02,
  -5.2611e-05, 8.2741e-03, 1.4504e-01,-5.5867e-02]]"
63,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0116, 0.0099, 0.0016, 0.0038, 0.0046, 0.0223,-0.0114, 0.0141,-0.035 ,
   0.0018]]","[ 26.1536, -7.1986, -1.2672,  0.7074,-11.735 ,  8.8863,  1.2558, -0.0987,
 -15.5963, -1.9117]","[1.0000e+00,3.2758e-15,1.2339e-12,8.8888e-12,3.5092e-17,3.1689e-08,
 1.5383e-11,3.9700e-12,7.3832e-19,6.4771e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.1719e-08, 3.2758e-15, 1.2339e-12, 8.8888e-12, 3.5092e-17, 3.1689e-08,
  1.5383e-11, 3.9700e-12, 7.3832e-19, 6.4771e-13]","[[-0.0013, 0.0193, 0.0137,-0.0197,-0.0178, 0.0472,-0.002 ,-0.0236,-0.0983,
   0.0825]]"
64,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0119, 0.0107, 0.0031, 0.0005, 0.0004, 0.0278,-0.0119, 0.009 ,-0.0389,
   0.0112]]","[ 26.682 , -9.8999, -3.5813,  3.9878, -9.1663, -0.0867,  1.8075,  2.8795,
   1.5515,-14.9786]","[1.0000e+00,1.2962e-16,7.1911e-14,1.3933e-10,2.6993e-16,2.3686e-12,
 1.5744e-11,4.5994e-11,1.2189e-11,8.0724e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1569e-10, 1.2962e-16, 7.1911e-14, 1.3933e-10, 2.6993e-16, 2.3686e-12,
  1.5744e-11, 4.5994e-11, 1.2189e-11, 8.0724e-19]","[[ 0.0029,-0.0086,-0.015 , 0.0324, 0.0424,-0.0545, 0.0049, 0.051 , 0.0388,
  -0.0943]]"
65,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0119, 0.0102, 0.0021, 0.0039, 0.0057, 0.0243,-0.0118, 0.0157,-0.0356,
  -0.0025]]","[ 26.1938, -8.8919, -1.3085, -1.4728,-14.5068,  8.9895,  1.1438, -4.4446,
  -3.9985, -2.5085]","[1.0000e+00,5.7873e-16,1.1373e-12,9.6502e-13,2.1084e-18,3.3747e-08,
 1.3210e-11,4.9418e-14,7.7207e-14,3.4255e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.3763e-08, 5.7873e-16, 1.1373e-12, 9.6502e-13, 2.1084e-18, 3.3747e-08,
  1.3210e-11, 4.9418e-14, 7.7207e-14, 3.4255e-13]","[[-0.0003, 0.0055, 0.0099,-0.0337,-0.0533, 0.0351,-0.0007,-0.068 ,-0.0324,
   0.1379]]"
66,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0118, 0.0108, 0.0035, 0.0018,-0.0011, 0.0284,-0.0114, 0.0107,-0.0386,
   0.0076]]","[ 26.5169, -9.4969, -2.8263,  4.1272, -6.8312,  2.3295,  1.5019,  4.6648,
   1.6423,-22.4326]","[1.0000e+00,2.2878e-16,1.8047e-13,1.8892e-10,3.2894e-15,3.1301e-11,
 1.3682e-11,3.2342e-10,1.5744e-11,5.5143e-22]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.7325e-10, 2.2878e-16, 1.8047e-13, 1.8892e-10, 3.2894e-15, 3.1301e-11,
  1.3682e-11, 3.2342e-10, 1.5744e-11, 5.5143e-22]","[[-0.001 ,-0.0065,-0.0143, 0.0214, 0.0675,-0.0414,-0.0045, 0.0501, 0.0299,
  -0.1011]]"
67,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0122, 0.0102, 0.002 , 0.003 , 0.0016, 0.0261,-0.012 , 0.0123,-0.0376,
   0.0065]]","[ 26.8582, -8.7503, -0.6648,  0.6533,-15.5218,  8.8107,  2.1331, -2.4873,
  -2.5826, -9.253 ]","[1.0000e+00,3.4309e-16,1.1141e-12,4.1626e-12,3.9318e-19,1.4524e-08,
 1.8282e-11,1.8005e-13,1.6369e-13,2.0754e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.4548e-08, 3.4309e-16, 1.1141e-12, 4.1626e-12, 3.9318e-19, 1.4524e-08,
  1.8282e-11, 1.8005e-13, 1.6369e-13, 2.0754e-16]","[[ 0.0038, 0.0063, 0.0148,-0.0121,-0.0262, 0.0228, 0.0065,-0.0159,-0.0105,
   0.0105]]"
68,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0125, 0.01  , 0.0023, 0.0017, 0.0014, 0.0274,-0.0124, 0.0127,-0.0385,
   0.0078]]","[ 26.2486, -9.4446, -2.7616,  2.7055,-11.787 ,  4.6134,  1.3257, -0.4523,
  -0.6932,-10.5589]","[1.0000e+00,3.1523e-16,2.5178e-13,5.9617e-11,3.0294e-17,4.0175e-10,
 1.5001e-11,2.5349e-12,1.9921e-12,1.0344e-16]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.8114e-10, 3.1523e-16, 2.5178e-13, 5.9617e-11, 3.0294e-17, 4.0175e-10,
  1.5001e-11, 2.5349e-12, 1.9921e-12, 1.0344e-16]","[[ 0.003 , 0.0016,-0.0027, 0.0127, 0.0015,-0.0129, 0.004 ,-0.0038, 0.0093,
  -0.0127]]"
69,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0126, 0.0098, 0.0021, 0.0019, 0.0015, 0.0273,-0.0125, 0.0131,-0.0387,
   0.0079]]","[ 25.6778, -9.6023, -2.3287,  0.8689,-11.9654,  6.2793,  0.8175, -0.0603,
  -1.6534, -8.8379]","[1.0000e+00,4.7647e-16,6.8693e-13,1.6812e-11,4.4848e-17,3.7610e-09,
 1.5969e-11,6.6385e-12,1.3495e-12,1.0233e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.8025e-09, 4.7647e-16, 6.8693e-13, 1.6812e-11, 4.4848e-17, 3.7610e-09,
  1.5969e-11, 6.6385e-12, 1.3495e-12, 1.0233e-15]","[[ 0.0018, 0.002 , 0.0018,-0.0024,-0.0013, 0.001 , 0.0006,-0.0042, 0.002 ,
  -0.0014]]"
70,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0127, 0.0097, 0.0021, 0.0018, 0.0016, 0.0276,-0.0126, 0.0133,-0.0389,
   0.0081]]","[ 25.3613, -9.8043, -2.5986,  1.209 ,-11.8488,  5.7753,  0.8703,  0.4208,
  -1.6578, -8.5317]","[1.0000e+00,5.3432e-16,7.1977e-13,3.2420e-11,6.9164e-17,3.1183e-09,
 2.3104e-11,1.4741e-11,1.8441e-12,1.9076e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.1911e-09, 5.3432e-16, 7.1977e-13, 3.2420e-11, 6.9164e-17, 3.1183e-09,
  2.3104e-11, 1.4741e-11, 1.8441e-12, 1.9076e-15]","[[ 0.0008, 0.0012,-0.0001, 0.0013,-0.0007,-0.0027, 0.0014,-0.0021, 0.0022,
  -0.0014]]"
71,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0128, 0.0096, 0.0021, 0.0019, 0.0017, 0.0277,-0.0127, 0.0135,-0.0391,
   0.0081]]","[ 25.2697, -9.9163, -2.6059,  0.9574,-11.8169,  5.8928,  0.7405,  0.6168,
  -1.6977, -8.2451]","[1.0000e+00,5.2351e-16,7.8304e-13,2.7626e-11,7.8251e-17,3.8436e-09,
 2.2237e-11,1.9651e-11,1.9419e-12,2.7843e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.9158e-09, 5.2351e-16, 7.8304e-13, 2.7626e-11, 7.8251e-17, 3.8436e-09,
  2.2237e-11, 1.9651e-11, 1.9419e-12, 2.7843e-15]","[[ 4.8521e-04, 7.9074e-04, 8.1891e-05,-5.9603e-04,-5.0135e-04,-9.5585e-04,
   6.1539e-04,-1.4233e-03, 2.0008e-03,-4.9752e-04]]"
72,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0128, 0.0096, 0.0021, 0.0019, 0.0017, 0.0279,-0.0127, 0.0136,-0.0393,
   0.0082]]","[ 25.2389, -9.9856, -2.6464,  1.0042,-11.8062,  5.7112,  0.7421,  0.7218,
  -1.701 , -8.0834]","[1.0000e+00,5.0373e-16,7.7543e-13,2.9852e-11,8.1562e-17,3.3053e-09,
 2.2969e-11,2.2509e-11,1.9959e-12,3.3750e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.3834e-09, 5.0373e-16, 7.7543e-13, 2.9852e-11, 8.1562e-17, 3.3053e-09,
  2.2969e-11, 2.2509e-11, 1.9959e-12, 3.3750e-15]","[[ 0.0004, 0.0005,-0.0001, 0.0002,-0.0003,-0.0019, 0.0007,-0.001 , 0.0019,
  -0.0004]]"
73,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0128, 0.0095, 0.0021, 0.0019, 0.0017, 0.028 ,-0.0128, 0.0137,-0.0395,
   0.0082]]","[ 25.2261,-10.0305, -2.6597,  0.9306,-11.811 ,  5.6998,  0.7154,  0.7663,
  -1.6928, -7.9486]","[1.0000e+00,4.8784e-16,7.7512e-13,2.8095e-11,8.2226e-17,3.3101e-09,
 2.2653e-11,2.3837e-11,2.0383e-12,3.9121e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.3875e-09, 4.8784e-16, 7.7512e-13, 2.8095e-11, 8.2226e-17, 3.3101e-09,
  2.2653e-11, 2.3837e-11, 2.0383e-12, 3.9121e-15]","[[ 3.8587e-04, 3.9468e-04,-1.1163e-05,-2.6948e-04,-2.7086e-04,-1.5976e-03,
   5.4895e-04,-8.6819e-04, 1.8559e-03,-1.6808e-04]]"
74,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0129, 0.0095, 0.0021, 0.0019, 0.0017, 0.0282,-0.0129, 0.0137,-0.0397,
   0.0082]]","[ 25.2189,-10.0606, -2.6858,  0.9288,-11.8181,  5.6312,  0.7146,  0.7919,
  -1.6723, -7.8533]","[1.0000e+00,4.7677e-16,7.6059e-13,2.8246e-11,8.2229e-17,3.1130e-09,
 2.2800e-11,2.4632e-11,2.0956e-12,4.3342e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.1915e-09, 4.7677e-16, 7.6059e-13, 2.8246e-11, 8.2229e-17, 3.1130e-09,
  2.2800e-11, 2.4632e-11, 2.0956e-12, 4.3342e-15]","[[ 3.8106e-04, 2.9589e-04,-2.5846e-05,-9.2639e-05,-2.1835e-04,-1.8173e-03,
   5.6026e-04,-7.7199e-04, 1.8224e-03,-1.3341e-04]]"
75,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0129, 0.0095, 0.0021, 0.0019, 0.0018, 0.0284,-0.0129, 0.0138,-0.0399,
   0.0082]]","[ 25.2135,-10.082 , -2.7085,  0.9029,-11.8268,  5.6027,  0.7074,  0.8041,
  -1.6459, -7.7719]","[1.0000e+00,4.6920e-16,7.4754e-13,2.7673e-11,8.1963e-17,3.0417e-09,
 2.2758e-11,2.5070e-11,2.1633e-12,4.7274e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.1202e-09, 4.6920e-16, 7.4754e-13, 2.7673e-11, 8.1963e-17, 3.0417e-09,
  2.2758e-11, 2.5070e-11, 2.1633e-12, 4.7274e-15]","[[ 3.8245e-04, 2.2789e-04, 1.3465e-05,-1.6862e-04,-2.0087e-04,-1.7402e-03,
   5.1210e-04,-7.3893e-04, 1.7884e-03,-7.5714e-05]]"
