Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
70,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0261, 0.0503,-0.0112,-0.0163, 0.0146, 0.0413,-0.0063, 0.0292,-0.0657,
  -0.0099]]","[ 7.3512,-3.9513,-0.6615, 0.1984,-3.3709, 2.7093,-0.0798,-0.802 ,-0.1372,
 -0.9688]","[9.8768e-01,1.2190e-05,3.2715e-04,7.7303e-04,2.1780e-05,9.5212e-03,
 5.8530e-04,2.8428e-04,5.5266e-04,2.4061e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2318e-02, 1.2190e-05, 3.2715e-04, 7.7303e-04, 2.1780e-05, 9.5212e-03,
  5.8530e-04, 2.8428e-04, 5.5266e-04, 2.4061e-04]","[[ 0.0015,-0.0029, 0.0004, 0.0015,-0.001 ,-0.0055, 0.0002,-0.0029, 0.0074,
   0.0012]]"
71,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0262, 0.0506,-0.0112,-0.0164, 0.0147, 0.0418,-0.0063, 0.0295,-0.0665,
  -0.01  ]]","[ 7.3771,-3.9723,-0.6605, 0.2017,-3.3894, 2.7177,-0.0806,-0.8011,-0.1337,
 -0.9714]","[9.8791e-01,1.1634e-05,3.1919e-04,7.5595e-04,2.0839e-05,9.3577e-03,
 5.7002e-04,2.7733e-04,5.4053e-04,2.3390e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2087e-02, 1.1634e-05, 3.1919e-04, 7.5595e-04, 2.0839e-05, 9.3577e-03,
  5.7002e-04, 2.7733e-04, 5.4053e-04, 2.3390e-04]","[[ 0.0015,-0.0028, 0.0004, 0.0015,-0.001 ,-0.0054, 0.0002,-0.0028, 0.0074,
   0.0012]]"
72,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0264, 0.0509,-0.0112,-0.0166, 0.0148, 0.0424,-0.0064, 0.0298,-0.0672,
  -0.0101]]","[ 7.4025,-3.993 ,-0.6594, 0.205 ,-3.4077, 2.7258,-0.0814,-0.8002,-0.1302,
 -0.974 ]","[9.8814e-01,1.1112e-05,3.1157e-04,7.3952e-04,1.9952e-05,9.1991e-03,
 5.5536e-04,2.7066e-04,5.2889e-04,2.2748e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1864e-02, 1.1112e-05, 3.1157e-04, 7.3952e-04, 1.9952e-05, 9.1991e-03,
  5.5536e-04, 2.7066e-04, 5.2889e-04, 2.2748e-04]","[[ 0.0015,-0.0028, 0.0004, 0.0014,-0.001 ,-0.0054, 0.0002,-0.0028, 0.0074,
   0.0012]]"
73,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0265, 0.0512,-0.0113,-0.0167, 0.0149, 0.0429,-0.0064, 0.0301,-0.0679,
  -0.0102]]","[ 7.4276,-4.0135,-0.6583, 0.2082,-3.4257, 2.7338,-0.0822,-0.7992,-0.1267,
 -0.9765]","[9.8835e-01,1.0619e-05,3.0426e-04,7.2372e-04,1.9115e-05,9.0454e-03,
 5.4130e-04,2.6426e-04,5.1773e-04,2.2133e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1648e-02, 1.0619e-05, 3.0426e-04, 7.2372e-04, 1.9115e-05, 9.0454e-03,
  5.4130e-04, 2.6426e-04, 5.1773e-04, 2.2133e-04]","[[ 0.0015,-0.0028, 0.0004, 0.0014,-0.001 ,-0.0054, 0.0002,-0.0028, 0.0073,
   0.0012]]"
74,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0267, 0.0515,-0.0113,-0.0169, 0.015 , 0.0434,-0.0064, 0.0303,-0.0687,
  -0.0104]]","[ 7.4523,-4.0338,-0.6571, 0.2114,-3.4435, 2.7417,-0.083 ,-0.7983,-0.1232,
 -0.9791]","[9.8856e-01,1.0155e-05,2.9725e-04,7.0850e-04,1.8324e-05,8.8961e-03,
 5.2779e-04,2.5811e-04,5.0700e-04,2.1543e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1439e-02, 1.0155e-05, 2.9725e-04, 7.0850e-04, 1.8324e-05, 8.8961e-03,
  5.2779e-04, 2.5811e-04, 5.0700e-04, 2.1543e-04]","[[ 0.0015,-0.0028, 0.0003, 0.0014,-0.001 ,-0.0054, 0.0002,-0.0028, 0.0073,
   0.0012]]"
75,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0268, 0.0517,-0.0113,-0.017 , 0.0151, 0.044 ,-0.0064, 0.0306,-0.0694,
  -0.0105]]","[ 7.4766,-4.0538,-0.6559, 0.2146,-3.461 , 2.7493,-0.0838,-0.7973,-0.1196,
 -0.9816]","[9.8876e-01,9.7162e-06,2.9052e-04,6.9384e-04,1.7576e-05,8.7512e-03,
 5.1482e-04,2.5221e-04,4.9670e-04,2.0977e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1236e-02, 9.7162e-06, 2.9052e-04, 6.9384e-04, 1.7576e-05, 8.7512e-03,
  5.1482e-04, 2.5221e-04, 4.9670e-04, 2.0977e-04]","[[ 0.0015,-0.0027, 0.0003, 0.0014,-0.001 ,-0.0054, 0.0002,-0.0028, 0.0073,
   0.0012]]"
76,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0269, 0.052 ,-0.0114,-0.0172, 0.0152, 0.0445,-0.0064, 0.0309,-0.0701,
  -0.0106]]","[ 7.5005,-4.0736,-0.6547, 0.2178,-3.4784, 2.7569,-0.0846,-0.7964,-0.116 ,
 -0.9841]","[9.8896e-01,9.3021e-06,2.8406e-04,6.7971e-04,1.6869e-05,8.6105e-03,
 5.0235e-04,2.4654e-04,4.8679e-04,2.0433e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.1040e-02, 9.3021e-06, 2.8406e-04, 6.7971e-04, 1.6869e-05, 8.6105e-03,
  5.0235e-04, 2.4654e-04, 4.8679e-04, 2.0433e-04]","[[ 0.0014,-0.0027, 0.0003, 0.0014,-0.0009,-0.0054, 0.0002,-0.0028, 0.0073,
   0.0012]]"
77,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0271, 0.0523,-0.0114,-0.0173, 0.0153, 0.0451,-0.0065, 0.0312,-0.0708,
  -0.0107]]","[ 7.5241,-4.0932,-0.6534, 0.2209,-3.4955, 2.7643,-0.0854,-0.7954,-0.1124,
 -0.9866]","[9.8915e-01,8.9107e-06,2.7784e-04,6.6608e-04,1.6200e-05,8.4739e-03,
 4.9035e-04,2.4108e-04,4.7726e-04,1.9911e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0851e-02, 8.9107e-06, 2.7784e-04, 6.6608e-04, 1.6200e-05, 8.4739e-03,
  4.9035e-04, 2.4108e-04, 4.7726e-04, 1.9911e-04]","[[ 0.0014,-0.0027, 0.0003, 0.0014,-0.0009,-0.0054, 0.0002,-0.0028, 0.0072,
   0.0012]]"
78,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0272, 0.0525,-0.0114,-0.0174, 0.0154, 0.0456,-0.0065, 0.0315,-0.0716,
  -0.0108]]","[ 7.5474,-4.1126,-0.6521, 0.224 ,-3.5124, 2.7715,-0.0861,-0.7943,-0.1088,
 -0.9891]","[9.8933e-01,8.5404e-06,2.7187e-04,6.5294e-04,1.5565e-05,8.3411e-03,
 4.7881e-04,2.3583e-04,4.6809e-04,1.9410e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0667e-02, 8.5404e-06, 2.7187e-04, 6.5294e-04, 1.5565e-05, 8.3411e-03,
  4.7881e-04, 2.3583e-04, 4.6809e-04, 1.9410e-04]","[[ 0.0014,-0.0027, 0.0003, 0.0014,-0.0009,-0.0054, 0.0002,-0.0028, 0.0072,
   0.0012]]"
79,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0274, 0.0528,-0.0115,-0.0176, 0.0155, 0.0461,-0.0065, 0.0317,-0.0723,
  -0.0109]]","[ 7.5702,-4.1318,-0.6508, 0.2271,-3.5291, 2.7786,-0.0869,-0.7933,-0.1051,
 -0.9915]","[9.8951e-01,8.1899e-06,2.6612e-04,6.4025e-04,1.4964e-05,8.2120e-03,
 4.6770e-04,2.3077e-04,4.5926e-04,1.8928e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0488e-02, 8.1899e-06, 2.6612e-04, 6.4025e-04, 1.4964e-05, 8.2120e-03,
  4.6770e-04, 2.3077e-04, 4.5926e-04, 1.8928e-04]","[[ 0.0014,-0.0026, 0.0003, 0.0014,-0.0009,-0.0053, 0.0002,-0.0027, 0.0072,
   0.0012]]"
80,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0275, 0.0531,-0.0115,-0.0177, 0.0156, 0.0467,-0.0065, 0.032 ,-0.073 ,
  -0.0111]]","[ 7.5928,-4.1508,-0.6494, 0.2302,-3.5456, 2.7856,-0.0877,-0.7923,-0.1014,
 -0.994 ]","[9.8968e-01,7.8580e-06,2.6058e-04,6.2800e-04,1.4394e-05,8.0864e-03,
 4.5699e-04,2.2590e-04,4.5076e-04,1.8464e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0316e-02, 7.8580e-06, 2.6058e-04, 6.2800e-04, 1.4394e-05, 8.0864e-03,
  4.5699e-04, 2.2590e-04, 4.5076e-04, 1.8464e-04]","[[ 0.0014,-0.0026, 0.0003, 0.0014,-0.0009,-0.0053, 0.0002,-0.0027, 0.0072,
   0.0012]]"
81,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0277, 0.0533,-0.0115,-0.0179, 0.0156, 0.0472,-0.0065, 0.0323,-0.0737,
  -0.0112]]","[ 7.615 ,-4.1696,-0.648 , 0.2332,-3.5619, 2.7924,-0.0884,-0.7912,-0.0977,
 -0.9964]","[9.8985e-01,7.5433e-06,2.5526e-04,6.1616e-04,1.3852e-05,7.9643e-03,
 4.4668e-04,2.2120e-04,4.4255e-04,1.8017e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0148e-02, 7.5433e-06, 2.5526e-04, 6.1616e-04, 1.3852e-05, 7.9643e-03,
  4.4668e-04, 2.2120e-04, 4.4255e-04, 1.8017e-04]","[[ 0.0014,-0.0026, 0.0003, 0.0014,-0.0009,-0.0053, 0.0002,-0.0027, 0.0071,
   0.0011]]"
82,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0278, 0.0536,-0.0115,-0.018 , 0.0157, 0.0477,-0.0065, 0.0325,-0.0744,
  -0.0113]]","[ 7.6369,-4.1882,-0.6466, 0.2362,-3.5779, 2.7992,-0.0892,-0.7901,-0.094 ,
 -0.9988]","[9.9002e-01,7.2449e-06,2.5012e-04,6.0472e-04,1.3338e-05,7.8455e-03,
 4.3673e-04,2.1667e-04,4.3465e-04,1.7588e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.9848e-03, 7.2449e-06, 2.5012e-04, 6.0472e-04, 1.3338e-05, 7.8455e-03,
  4.3673e-04, 2.1667e-04, 4.3465e-04, 1.7588e-04]","[[ 0.0014,-0.0026, 0.0003, 0.0014,-0.0009,-0.0053, 0.0002,-0.0027, 0.0071,
   0.0011]]"
83,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0279, 0.0538,-0.0116,-0.0181, 0.0158, 0.0483,-0.0066, 0.0328,-0.0751,
  -0.0114]]","[ 7.6586,-4.2067,-0.6451, 0.2392,-3.5938, 2.8058,-0.09  ,-0.7891,-0.0903,
 -1.0011]","[9.9017e-01,6.9617e-06,2.4517e-04,5.9365e-04,1.2849e-05,7.7298e-03,
 4.2713e-04,2.1230e-04,4.2701e-04,1.7173e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.8267e-03, 6.9617e-06, 2.4517e-04, 5.9365e-04, 1.2849e-05, 7.7298e-03,
  4.2713e-04, 2.1230e-04, 4.2701e-04, 1.7173e-04]","[[ 0.0014,-0.0025, 0.0003, 0.0014,-0.0009,-0.0053, 0.0002,-0.0027, 0.0071,
   0.0011]]"
84,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0281, 0.0541,-0.0116,-0.0183, 0.0159, 0.0488,-0.0066, 0.0331,-0.0758,
  -0.0115]]","[ 7.6799,-4.2249,-0.6436, 0.2422,-3.6096, 2.8122,-0.0907,-0.788 ,-0.0865,
 -1.0035]","[9.9033e-01,6.6928e-06,2.4039e-04,5.8294e-04,1.2383e-05,7.6173e-03,
 4.1787e-04,2.0809e-04,4.1965e-04,1.6774e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.6730e-03, 6.6928e-06, 2.4039e-04, 5.8294e-04, 1.2383e-05, 7.6173e-03,
  4.1787e-04, 2.0809e-04, 4.1965e-04, 1.6774e-04]","[[ 0.0014,-0.0025, 0.0003, 0.0014,-0.0009,-0.0053, 0.0002,-0.0027, 0.0071,
   0.0011]]"
